Unnamed: 0,date,temp,prec,sun,snow,humi,temp_s,prec_s,sun_s,snow_s,humi_s,Broc
0,2022/1/1,3.971428571428572,0.0,3.8285714285714287,0.0,57.75,0.931533736394349,0.0,1.6645156187005157,0.0,28.635642126552707,1020
1,2022/1/2,4.8,0.0714285714285714,7.357142857142857,0.0,65.0,0.9071147352221454,0.1749635530559413,3.020339215980853,0.0,32.18441757580643,1020
2,2022/1/3,6.271428571428571,0.0,6.857142857142857,0.0,58.00000000000001,1.3317167070195906,0.0,2.8524962215360694,0.0,28.75228473619132,1020
3,2022/1/4,6.957142857142857,0.0,3.1000000000000005,0.0,50.5,1.0728561917439192,0.0,1.6570196998570312,0.0,24.993876801149128,1020
4,2022/1/5,4.671428571428572,0.0,3.142857142857143,0.0,63.75,0.9808367939298211,0.0,1.7153568082448143,0.0,31.567873102964956,1020
5,2022/1/6,4.8,0.1428571428571428,3.6000000000000005,0.0,72.0,0.8992059989632121,0.2258769757263128,1.5556349186104044,0.0,35.65881406340042,1020
6,2022/1/7,5.114285714285715,0.0714285714285714,5.557142857142857,0.0,60.25,1.2322204944484472,0.1749635530559413,2.942232943510345,0.0,29.83697199715788,1020
7,2022/1/8,3.528571428571428,0.0,7.885714285714285,0.0,73.25,0.8614179103817905,0.0,3.2357064017564,0.0,36.27840196287031,1020
8,2022/1/9,5.828571428571429,0.0,4.985714285714286,0.0,72.5,0.93917028079392,0.0,2.363670614851021,0.0,35.935883947692744,1020
9,2022/1/10,6.314285714285716,0.0,6.657142857142857,0.0,68.75,1.043932908939721,0.0,2.969298687211772,0.0,34.07015571147396,1020
10,2022/1/11,4.714285714285714,7.142857142857143,0.1142857142857143,0.0,74.25,0.9387355803398092,4.61143211187685,0.0989743318610787,0.0,36.815591195878426,1020
11,2022/1/12,3.457142857142857,0.0,4.4,0.0,58.25,0.9100347604933136,0.0,2.64250962966214,0.0,28.82813251825022,1020
12,2022/1/13,3.6142857142857134,0.0714285714285714,4.142857142857143,0.0,52.75,0.7845445838711989,0.1749635530559413,2.5550270576465763,0.0,26.122943235120083,1020
13,2022/1/14,3.271428571428572,0.0,4.414285714285715,0.0,58.25,0.8293100156399995,0.0,2.2674268433173137,0.0,28.862800011256635,1020
14,2022/1/15,3.028571428571428,0.0,6.771428571428571,0.0,66.5,0.976457570893432,0.0,2.8559283132831337,0.0,32.92849395714469,1020
15,2022/1/16,6.014285714285715,0.0,4.142857142857143,0.0,68.25,1.1089616397185915,0.0,2.2225192545250745,0.0,33.810395696336606,1020
16,2022/1/17,6.514285714285713,0.0,4.371428571428571,0.0,52.25,0.7159979477795239,0.0,2.006214833756264,0.0,25.85911594681884,1020
17,2022/1/18,3.857142857142857,0.0,5.128571428571428,0.0,54.5,0.8649643144697486,0.0,2.492109998555032,0.0,26.9996220684056,1020
18,2022/1/19,3.0285714285714285,0.0714285714285714,4.557142857142857,0.0,64.25,0.989537100602796,0.1749635530559413,2.155959940561541,0.0,31.842084846111117,1020
19,2022/1/20,4.042857142857143,0.0,4.757142857142858,0.0,58.00000000000001,0.9940640146922746,0.0,2.3365769486012424,0.0,28.75725285622281,1020
20,2022/1/21,2.771428571428572,0.0,5.542857142857144,0.0,60.25,1.3445278360974222,0.0,2.374180846919112,0.0,29.84654630825168,1020
21,2022/1/22,2.5,0.0,7.228571428571429,0.0,64.25,1.1426785574754983,0.0,2.988890996298644,0.0,31.891397343010794,1020
22,2022/1/23,3.685714285714286,12.785714285714286,0.0,0.0,88.75,0.6577636818983622,2.1852940772540506,0.0,0.0,43.960093220082776,1020
23,2022/1/24,5.542857142857144,0.0714285714285714,1.8142857142857145,0.0,74.75,0.8893932809299074,0.1749635530559413,1.794777002804504,0.0,37.008548378195336,1020
24,2022/1/25,3.8285714285714287,0.0,1.1714285714285713,0.0,72.25,1.04295498562537,0.0,0.7941109776964169,0.0,35.803887601026496,1020
25,2022/1/26,4.9,0.0,3.7,0.0,72.5,1.1747340124470729,0.0,1.8500965225785229,0.0,35.95178176731854,1020
26,2022/1/27,5.457142857142857,0.0,6.685714285714285,0.0,67.0,1.2187313577852097,0.0,2.7986877391421303,0.0,33.31543737288974,1020
27,2022/1/28,6.471428571428571,0.0,7.457142857142856,0.0,62.0,1.076653924652387,0.0,3.0677386473041124,0.0,30.73321675719771,1020
28,2022/1/29,6.128571428571428,0.0,2.757142857142857,0.0,55.5,1.229069666413568,0.0,1.2692597874994958,0.0,27.478377399144147,1020
29,2022/1/30,5.057142857142857,0.0,2.0,0.0,56.25000000000001,1.1487348853128356,0.0,1.1759494644146673,0.0,27.858974298771155,1020
30,2022/1/31,5.357142857142857,0.0,6.028571428571429,0.0,57.0,1.1030569767140546,0.0,2.5240071800408885,0.0,28.21274860189041,1020
31,2022/2/1,4.957142857142857,0.0714285714285714,5.085714285714286,0.0,62.0,0.7631834508110334,0.1749635530559413,2.1983296070481537,0.0,30.770380669250944,1020
32,2022/2/2,4.985714285714286,0.0,7.371428571428573,0.0,54.75,1.412625287923741,0.0,3.095948636393,0.0,27.127815381024305,1020
33,2022/2/3,5.814285714285714,0.0,4.557142857142857,0.0,49.0,1.1153840740538934,0.0,1.971842606626128,0.0,24.254601919753583,1020
34,2022/2/4,4.500000000000001,0.0,5.6,0.0,50.25,0.8701395618766321,0.0,2.4680819620564813,0.0,24.886681955927955,1020
35,2022/2/5,2.728571428571428,0.0,6.385714285714285,0.0,51.5,0.6605501726683939,0.0,2.9959155869419343,0.0,25.49429708137625,1020
