Unnamed: 0,date,temp,prec,sun,snow,humi,temp_s,prec_s,sun_s,snow_s,humi_s,Broc
0,2022/1/1,2.3,0.0,9.4,0.0,40.333333333333336,0.8988882021697692,0.0,0.1673320053068151,0.0,20.202970078679023,1240
1,2022/1/2,4.18,0.0,7.38,0.0,56.0,1.0380751417888785,0.0,0.4578209256903838,0.0,28.089855820206694,1240
2,2022/1/3,5.1,0.0,9.3,0.0,64.66666666666667,1.4818906842274164,0.0,0.1095445115010334,0.0,32.25771225614117,1240
3,2022/1/4,5.94,0.0,9.04,0.0,57.333333333333336,1.3514436725220924,0.0,0.6799999999999999,0.0,28.132543432828815,1240
4,2022/1/5,4.14,0.0,9.3,0.0,39.0,0.7552483035399683,0.0,0.1673320053068153,0.0,20.035967658189108,1240
5,2022/1/6,1.1800000000000002,4.3,0.0,8.0,74.33333333333333,0.3867815921162743,1.2884098726725126,0.0,3.2000000000000006,36.44502709561347,1240
6,2022/1/7,3.0,0.0,8.4,0.0,66.66666666666667,0.5176871642217913,0.0,0.4098780306383838,0.0,33.86443562205046,1240
7,2022/1/8,4.94,0.0,7.0,0.0,60.66666666666666,1.10742945599257,0.0,2.2405356502408083,0.0,31.57594020769611,1240
8,2022/1/9,7.220000000000001,0.0,7.52,0.0,59.0,1.4413882197381802,0.0,0.6675327707311454,0.0,29.09707889118768,1240
9,2022/1/10,7.76,0.0,1.2400000000000002,0.0,60.66666666666666,0.5425863986500216,0.0,0.8912911982062878,0.0,29.74962184633613,1240
10,2022/1/11,6.42,15.1,0.12,0.0,90.0,0.6523802572120037,3.32264954516723,0.16,0.0,44.14521491622846,1240
11,2022/1/12,5.119999999999999,0.0,9.22,0.0,52.0,0.9368030742904296,0.0,0.2712931993250106,0.0,26.331729908990027,1240
12,2022/1/13,4.9,0.0,7.62,0.0,51.333333333333336,0.6418722614352484,0.0,0.292574776766556,0.0,25.53742351921979,1240
13,2022/1/14,4.18,0.0,9.56,0.0,36.333333333333336,0.7440430095095312,0.0,0.1356465996625055,0.0,17.848249213858484,1240
14,2022/1/15,4.64,0.0,7.7,0.0,45.333333333333336,1.2208193969625485,0.0,0.6099180272790762,0.0,23.12920232087566,1240
15,2022/1/16,6.0200000000000005,0.0,9.48,0.0,59.66666666666666,1.2106196760337244,0.0,0.0979795897113267,0.0,29.53235513805156,1240
16,2022/1/17,6.5200000000000005,0.0,6.260000000000001,0.0,58.0,1.0225458424931375,0.0,1.4894294209528696,0.0,28.66635658747027,1240
17,2022/1/18,4.279999999999999,0.0,8.52,0.0,45.0,0.7025667228100118,0.0,0.9325234581499812,0.0,22.645087767549057,1240
18,2022/1/19,3.4799999999999995,0.0,2.38,0.0,44.66666666666666,0.9260669522232182,0.0,0.699714227381436,0.0,22.471315048301022,1240
19,2022/1/20,3.4,0.0,8.72,0.0,53.333333333333336,0.787400787401181,0.0,0.6645299090334459,0.0,26.563132345414388,1240
20,2022/1/21,2.94,0.0,9.7,0.0,39.66666666666666,0.9068627239003706,0.0,0.1549193338482968,0.0,19.579581200832667,1240
21,2022/1/22,3.98,0.0,9.34,0.0,51.66666666666666,1.0870142593360952,0.0,0.3826225293941798,0.0,26.51791847034756,1240
22,2022/1/23,4.880000000000001,0.3,0.54,0.0,61.66666666666666,0.4166533331199931,0.3999999999999999,0.3720215047547655,0.0,31.36239786751007,1240
23,2022/1/24,6.68,0.0,4.98,0.0,56.66666666666666,0.2785677655436824,0.0,0.6305553108173779,0.0,28.22764602300376,1240
24,2022/1/25,4.26,0.6,1.4600000000000002,0.0,66.0,0.700285656000464,0.3741657386773941,0.5238320341483518,0.0,32.59815945724543,1240
25,2022/1/26,6.0,0.0,4.98,0.0,79.0,0.2097617696340304,0.0,1.135605565326271,0.0,38.78453299963789,1240
26,2022/1/27,6.44,0.0,3.28,0.0,57.66666666666666,0.68,0.0,1.1906300852909772,0.0,28.464714999451516,1240
27,2022/1/28,6.419999999999999,0.0,6.540000000000001,0.0,46.66666666666666,0.4791659420284379,0.0,1.9520245900090496,0.0,24.17436658942691,1240
28,2022/1/29,5.779999999999999,0.0,4.7,0.0,55.66666666666666,0.6431174076325411,0.0,0.8294576541331089,0.0,28.38027484010681,1240
29,2022/1/30,5.06,0.0,2.24,0.0,48.66666666666666,0.5919459434779496,0.0,1.123565752415051,0.0,24.94313532818198,1240
30,2022/1/31,5.06,0.0,9.26,0.0,44.333333333333336,0.6711184694225006,0.0,0.3136877428271626,0.0,24.013329631685814,1240
31,2022/2/1,5.9,0.0,9.279999999999998,0.0,45.66666666666666,0.9633275663033836,0.0,0.2856571371417137,0.0,22.764885240211512,1240
32,2022/2/2,5.66,0.0,9.16,0.0,45.0,0.9414881836751856,0.0,0.4176122603564223,0.0,22.108821768696767,1240
33,2022/2/3,5.6,0.0,7.32,0.0,50.0,0.8648699324175861,0.0,0.3544009029333871,0.0,25.36138797463577,1240
34,2022/2/4,4.720000000000001,0.0,2.78,0.0,55.333333333333336,0.9368030742904296,0.0,1.5354478174135389,0.0,28.045677028732968,1240
35,2022/2/5,3.6599999999999993,0.0,5.42,0.0,48.333333333333336,0.947839648885823,0.0,1.7611359970201053,0.0,23.849528297222147,1240
36,2022/2/6,2.2,0.0,7.6,0.0,48.333333333333336,0.8438009243891595,0.0,0.6693280212272603,0.0,24.157814470684222,1240
37,2022/2/7,4.04,0.0,9.760000000000002,0.0,46.333333333333336,0.6621178142898739,0.0,0.5351635264103862,0.0,23.768887226792927,1240
