Unnamed: 0,date,temp,prec,sun,snow,humi,temp_s,prec_s,sun_s,snow_s,humi_s,Broc
0,2022/1/1,17.387499999999996,0.0,2.5375,0.0,64.83333333333333,1.7884612799834383,0.0,1.6100756969782508,0.0,28.359026340831942,1070
1,2022/1/2,17.475,1.5,1.8875,0.0,79.83333333333333,1.8437394067492288,1.695582495781317,2.7574614684524605,0.0,34.63176829155566,1070
2,2022/1/3,18.6125,0.3125,5.4125,0.0,74.5,1.6586421404269218,0.8267972847076845,3.317543330538427,0.0,32.540119468127344,1070
3,2022/1/4,18.8875,0.5,5.7125,0.0,72.66666666666667,1.824443408275521,1.3228756555322954,3.5945922925973126,0.0,31.85514087239295,1070
4,2022/1/5,19.9875,6.5,1.175,0.0,76.83333333333333,1.678866805318397,10.828203913853857,1.7675901674313537,0.0,33.70065837635817,1070
5,2022/1/6,19.5125,6.125,0.35,0.0,77.83333333333333,1.014196110227208,5.266343608235224,0.606217782649107,0.0,33.91141953678731,1070
6,2022/1/7,18.45,2.125,2.225,0.0,76.0,0.947364766074821,3.208874413248359,2.351993835025934,0.0,33.59315406448165,1070
7,2022/1/8,18.8125,1.875,2.85,0.0,78.0,0.8992184106211344,4.587687325875642,2.253885533916929,0.0,33.90058996536786,1070
8,2022/1/9,18.6625,6.125,4.125,0.0,79.83333333333333,1.0850547221223457,13.004206050351556,1.845094848510504,0.0,34.82613063491263,1070
9,2022/1/10,18.975,1.5625,1.9625,0.0,78.5,0.746240577829965,1.911110606427582,1.6046319671501,0.0,34.46170882298207,1070
10,2022/1/11,16.2625,10.625,0.3,0.0,77.5,1.4264794951207678,5.627777092245214,0.282842712474619,0.0,33.70251288850729,1070
11,2022/1/12,14.9,0.0,0.8625,0.0,61.833333333333336,1.3209844813622906,0.0,0.6101997623729462,0.0,26.97655231863405,1070
12,2022/1/13,14.875,3.25,0.325,0.0,73.16666666666667,1.6169029037020124,2.537222891273055,0.8598691760959919,0.0,32.45934957758704,1070
13,2022/1/14,15.5375,0.0,3.3000000000000003,0.0,65.0,1.4499461196885908,0.0,1.9078784028338915,0.0,28.30967149226568,1070
14,2022/1/15,16.625,1.0625,2.6875000000000004,0.0,78.33333333333333,1.882651056356435,1.7929985359726317,2.240779719204902,0.0,34.11652825244679,1070
15,2022/1/16,18.0875,1.375,2.975,0.0,82.83333333333333,1.8502955844945423,2.1758618981911515,1.290106584744067,0.0,35.93896736134749,1070
16,2022/1/17,17.0,11.25,0.0125,0.0,92.66666666666669,2.128966885604377,3.307189138830738,0.0330718913883073,0.0,40.20261185545039,1070
17,2022/1/18,16.512500000000003,7.4375,0.15,0.0,81.83333333333333,1.0856305771301766,8.57116350036563,0.2449489742783178,0.0,36.94907813464363,1070
18,2022/1/19,16.1875,7.875,0.05,0.0,78.33333333333333,1.0798582082847732,9.306415797717186,0.1322875655532295,0.0,35.24822690576081,1070
19,2022/1/20,16.95,0.0,5.675000000000001,0.0,63.16666666666666,1.9862024066041204,0.0,2.0541117301646468,0.0,27.59500634172785,1070
20,2022/1/21,17.099999999999998,0.0,2.8125,0.0,66.33333333333333,1.6807736313971613,0.0,2.2194805135436533,0.0,29.011851026778693,1070
21,2022/1/22,18.7125,4.375,0.9875,0.0,77.0,0.9453008780277312,4.979646071760523,1.765246087660301,0.0,34.16412592179112,1070
22,2022/1/23,21.025,39.625,1.7125,0.0,89.5,1.4219265100559877,27.368720741021125,2.202519863701574,0.0,39.07824682607959,1070
23,2022/1/24,20.7125,1.1875,2.3125,0.0,84.83333333333333,0.7896795236043543,1.197327753791751,1.551158840995983,0.0,36.90845939618721,1070
24,2022/1/25,19.475,0.0625,5.375,0.0,74.83333333333333,1.377270852083932,0.1653594569415369,1.5698327936439602,0.0,32.45549837854905,1070
25,2022/1/26,19.4625,0.0625,5.4875,0.0,74.33333333333333,1.7240486507056587,0.1653594569415369,1.5267919799370182,0.0,32.4335859873681,1070
26,2022/1/27,20.3375,0.6875,5.3,0.0,78.0,1.9486774361089116,1.0879309490955758,2.85,0.0,33.823069050575526,1070
27,2022/1/28,19.6375,4.625,3.0625,0.0,85.5,1.3152352451177696,7.201345360417038,2.1453073789086727,0.0,37.180093800312015,1070
28,2022/1/29,18.3375,24.875,0.0,0.0,95.0,1.1466663638565486,7.532222447591415,0.0,0.0,41.23029832538203,1070
29,2022/1/30,17.075000000000003,5.875,0.4,0.0,87.5,1.0219466717984849,4.80071609241788,0.526782687642637,0.0,38.02281387535646,1070
30,2022/1/31,15.5875,0.0,2.05,0.0,61.833333333333336,1.205650757889697,0.0,1.5074813431681335,0.0,26.948736055703986,1070
31,2022/2/1,17.55,1.0,4.0875,0.0,67.66666666666667,1.5378556499229703,2.6457513110645907,1.411061214122194,0.0,29.51588555337617,1070
32,2022/2/2,18.425,11.9375,1.95,0.0,87.16666666666667,1.485555451674558,8.152597362190775,3.347387040663209,0.0,38.16063908007831,1070
33,2022/2/3,19.100000000000005,33.75,1.4,0.0,91.83333333333331,1.3472193585307477,18.88948119986359,2.839894364232585,0.0,40.17286864290376,1070
34,2022/2/4,16.737499999999997,4.375,0.2625,0.0,87.66666666666667,1.1789163456327176,3.62068708949006,0.2781074432660873,0.0,38.08132744535043,1070
35,2022/2/5,15.5875,0.0,4.574999999999999,0.0,63.833333333333336,1.2683034928596553,0.0,1.87533330370897,0.0,28.16663584810937,1070
36,2022/2/6,15.3625,0.0,4.05,0.0,65.33333333333333,1.3397177874462964,0.0,2.844731973314885,0.0,29.06028217344078,1070
