Unnamed: 0,date,temp,prec,sun,snow,humi,temp_s,prec_s,sun_s,snow_s,humi_s,Broc
0,2022/1/1,1.6714285714285713,1.8571428571428568,2.7857142857142856,2.5,79.5,1.7026989380008986,4.15515416349971,1.4778638748724662,1.7496355305594131,36.63220396518531,895
1,2022/1/2,2.385714285714286,0.0,6.5857142857142845,0.0,82.0,2.4827568613646123,0.0,2.108099056651054,0.0,37.50755026032242,895
2,2022/1/3,3.814285714285714,0.0,8.642857142857142,1.0,71.5,2.034999874642728,0.0,0.7365113574085852,0.6998542122237653,32.61838720221264,895
3,2022/1/4,4.185714285714286,1.2857142857142858,3.5285714285714285,0.5,73.5,1.893921533620177,3.1493439550069438,1.3155273637967244,0.3499271061118826,34.096501705767835,895
4,2022/1/5,3.2285714285714286,2.2857142857142856,3.057142857142857,4.5,84.0,1.5266342865591482,5.5988336977901225,1.3678524804098084,3.1493439550069438,38.785122331710056,895
5,2022/1/6,3.9,0.6428571428571429,4.742857142857143,0.0,82.0,1.503329637837291,1.1866605518454394,0.7575470619178772,0.0,37.59504960898497,895
6,2022/1/7,3.4857142857142853,0.1428571428571428,5.085714285714286,0.5,77.0,1.5160367234796046,0.3499271061118826,2.6765802122583704,0.3499271061118826,35.371497807455896,895
7,2022/1/8,2.242857142857143,0.0,9.1,0.0,79.0,1.1769902813740565,0.0,0.4503966505838412,0.0,35.78849433170683,895
8,2022/1/9,4.485714285714286,0.2857142857142857,5.7,1.0,78.5,1.3994167881438235,0.6998542122237653,1.396935421352244,0.6998542122237653,35.7525509293978,895
9,2022/1/10,5.228571428571429,0.0,5.1000000000000005,0.5,82.0,1.828124945491016,0.0,2.371858824996607,0.3499271061118826,37.59504960898497,895
10,2022/1/11,3.257142857142857,3.4285714285714284,1.342857142857143,4.5,85.5,1.3232612773610757,2.366863075111556,0.7027642214999339,3.1493439550069438,38.83245013739757,895
11,2022/1/12,1.8142857142857145,1.0714285714285714,4.357142857142858,4.5,79.0,1.4307126809776325,2.62445329583912,2.232779909092918,3.1493439550069438,36.011336083664155,895
12,2022/1/13,1.042857142857143,2.571428571428572,5.328571428571428,12.5,76.5,1.7646182451228392,5.348087584952824,3.1503806054481216,8.748177652797064,35.41762503705332,895
13,2022/1/14,1.342857142857143,1.5,3.4285714285714284,3.0,82.0,1.4181045124260996,3.284161123592185,1.8398092181483583,2.099562636671296,37.42748090014358,895
14,2022/1/15,2.371428571428571,0.0,7.971428571428572,0.5,81.0,2.010482732163231,0.0,1.152282561718616,0.3499271061118826,37.14999931331886,895
15,2022/1/16,3.7,0.0,3.2142857142857144,0.0,83.5,1.6035674514745462,0.0,1.5878364178327435,0.0,37.99409191450906,895
16,2022/1/17,3.771428571428572,0.0,6.414285714285714,0.5,67.0,1.6832912367606212,0.0,2.226097527980666,0.3499271061118826,30.7358728125788,895
17,2022/1/18,2.071428571428572,1.4285714285714286,3.928571428571429,7.5,80.0,1.6968157452915704,3.2996598464145994,2.326072278519728,5.24890659167824,37.13846127833582,895
18,2022/1/19,1.7857142857142854,0.2857142857142857,4.942857142857143,1.0,80.0,1.211172479670094,0.6998542122237653,1.4090089149643374,0.6998542122237653,36.802284756048856,895
19,2022/1/20,1.6999999999999995,3.928571428571429,6.042857142857143,8.0,78.0,1.4599412904047109,7.321341462896438,2.952895500476557,5.5988336977901225,35.72399867921637,895
20,2022/1/21,1.385714285714286,1.5,4.228571428571429,2.0,79.0,1.219400990449903,2.549509756796392,2.7253908163859397,1.3997084244475306,36.16966820360927,895
21,2022/1/22,2.4,0.0,7.357142857142857,0.0,75.0,1.4,0.0,1.9638570960936923,0.0,34.38794283240709,895
22,2022/1/23,1.8428571428571427,6.928571428571429,0.0,1.0,93.5,1.791134630703712,1.4498416521560316,0.0,0.6998542122237653,42.381647934367216,895
23,2022/1/24,4.371428571428572,1.5714285714285714,1.8,0.0,81.0,1.3122655281331332,3.849198167230709,1.4832396974191326,0.0,36.84108177188136,895
24,2022/1/25,2.3714285714285714,0.0,1.7428571428571429,0.5,79.5,0.7024737630368141,0.0,0.6455499158682859,0.3499271061118826,35.93929121534291,895
25,2022/1/26,3.928571428571429,0.2142857142857142,3.2857142857142856,0.0,79.0,1.3455899244933276,0.524890659167824,1.9938681511277605,0.0,35.94383373644872,895
26,2022/1/27,4.985714285714286,0.0,5.228571428571429,0.0,79.5,1.8871206876604152,0.0,2.428823516328304,0.0,36.74123524525187,895
27,2022/1/28,4.257142857142858,0.0714285714285714,7.1571428571428575,1.0,82.5,2.0296777667242387,0.1749635530559413,2.8833795364156294,0.6998542122237653,38.17949016668184,895
28,2022/1/29,4.4,0.0,3.4857142857142853,1.0,72.5,1.7328753973835345,0.0,1.467192237310602,0.6998542122237653,33.22956637743943,895
29,2022/1/30,3.2857142857142856,0.7142857142857143,2.0571428571428574,3.5,76.5,1.640930547349427,1.7496355305594131,1.1721252283866297,2.449489742783178,35.66682560839403,895
30,2022/1/31,3.028571428571429,1.1428571428571428,7.014285714285713,4.0,82.0,1.9069154492562708,2.7994168488950613,2.7357049608196173,2.7994168488950613,38.142054566195206,895
31,2022/2/1,2.185714285714286,0.3571428571428571,3.6000000000000005,2.5,82.5,2.0406081526478967,0.6925256939166183,1.661324772583615,1.7496355305594131,37.77322234772421,895
32,2022/2/2,3.0428571428571423,0.4285714285714285,5.757142857142857,2.0,78.5,1.4090089149643372,1.049781318335648,1.5810097522579338,1.3997084244475306,35.824401671235776,895
