Unnamed: 0,date,temp,prec,sun,snow,humi,temp_s,prec_s,sun_s,snow_s,humi_s,Broc
0,2022/1/1,2.9875000000000003,0.0625,4.975,0.0,58.5,2.010868904230209,0.1653594569415369,3.7502499916672223,0.0,25.391620172805045,1200
1,2022/1/2,3.6375,0.0,8.375,0.0,68.5,1.907182149140454,0.0,0.6495190528383291,0.0,29.67085059448077,1200
2,2022/1/3,5.137499999999999,0.0,8.137500000000001,0.0,60.5,2.570475393774467,0.0,0.9668731819633848,0.0,26.464303788310776,1200
3,2022/1/4,5.6000000000000005,0.0,5.625,0.0,50.0,2.213594362117865,0.0,3.9798712290726193,0.0,21.656407827707717,1200
4,2022/1/5,4.375,0.25,3.8125,0.0,67.5,1.7181021506301652,0.6614378277661477,1.678122090314051,0.0,29.280699701339103,1200
5,2022/1/6,3.6,1.6875,3.0625,0.0,81.0,1.735655495770978,1.1439378261076951,0.5743202503830072,0.0,35.202095108104004,1200
6,2022/1/7,4.525,0.0,6.875000000000001,0.0,60.5,2.020365066021485,0.0,1.728980913717673,0.0,26.208002117673907,1200
7,2022/1/8,3.6000000000000005,0.0,8.450000000000001,0.0,71.0,1.862793601019716,0.0,0.5172040216394299,0.0,30.747967412497367,1200
8,2022/1/9,5.825,0.0,6.174999999999999,0.0,67.5,2.2213453130929466,0.0,0.5068283733178325,0.0,29.237978298781197,1200
9,2022/1/10,6.475,0.0,8.55,0.0,65.5,2.604683282090166,0.0,0.6062177826491071,0.0,28.45143889155696,1200
10,2022/1/11,5.25,6.4375,1.375,0.0,78.0,1.7197383521919838,4.133986423538423,0.7964766161036996,0.0,33.834154341434335,1200
11,2022/1/12,2.95,0.1875,5.3375,0.0,59.0,1.9461500456028564,0.3479852726768763,3.865856147090836,0.0,25.59174671647092,1200
12,2022/1/13,2.3625000000000003,0.9375,2.125,0.0,68.5,1.7218721642444892,1.7929985359726317,2.115271850141253,0.0,29.897481081188094,1200
13,2022/1/14,2.3875,0.0,5.65,0.0,59.0,1.738129382410872,0.0,3.646573734342965,0.0,25.723287114985908,1200
14,2022/1/15,3.225,0.0,6.675,0.0,67.0,2.1199941037653853,0.0,1.0096410253154335,0.0,29.119366407942326,1200
15,2022/1/16,4.9125,0.0,6.15,0.0,62.0,2.331543212123678,0.0,2.449489742783178,0.0,26.865405264019376,1200
16,2022/1/17,5.3875,0.0,1.3125,0.0,54.0,2.0514857420903514,0.0,1.459826616417169,0.0,23.46806340540267,1200
17,2022/1/18,3.1750000000000003,0.25,5.800000000000001,0.0,54.5,1.7802738553379929,0.5,3.651711927302043,0.0,23.632274012460165,1200
18,2022/1/19,3.05,0.125,6.387499999999999,0.0,60.5,2.7883686987197374,0.3307189138830738,1.7919524965801967,0.0,26.341210583418523,1200
19,2022/1/20,2.975,0.75,3.8875,0.0,64.5,1.940843888621648,1.1726039399558574,2.944247569413958,0.0,27.984091462829376,1200
20,2022/1/21,2.8125,0.0,5.7375,0.0,58.0,1.859057220743891,0.0,3.033536508763328,0.0,25.11971337416094,1200
21,2022/1/22,2.9875,0.0,8.625,0.0,65.0,2.0817285485864865,0.0,0.5717298313014637,0.0,28.30525569571842,1200
22,2022/1/23,3.9125,20.625,0.0,0.0,92.0,1.924472330276536,3.950870157319777,0.0,0.0,39.88734135035826,1200
23,2022/1/24,5.675,1.25,3.65,0.0,80.5,2.042516829796024,0.7905694150420949,2.1505813167606567,0.0,35.05865620642069,1200
24,2022/1/25,3.925,0.0,0.175,0.0,77.5,2.2117583502724707,0.0,0.2537222891273055,0.0,33.76735664810025,1200
25,2022/1/26,5.7875,0.0,5.475,0.0,71.5,2.5096999322628197,0.0,4.027328519006116,0.0,31.082300027507618,1200
26,2022/1/27,5.525,0.0,7.8375,0.0,66.5,2.473737051507294,0.0,0.9771610665596536,0.0,28.926361247139265,1200
27,2022/1/28,5.674999999999999,0.0,7.0625,0.0,61.5,2.6859588604444413,0.0,1.3582502530829876,0.0,26.725163703895248,1200
28,2022/1/29,5.4125000000000005,0.0,1.275,0.0,58.0,2.556089542641258,0.0,0.7292976072907411,0.0,25.15949125081825,1200
29,2022/1/30,5.0375,0.0,1.7249999999999996,0.0,56.5,2.419161786652559,0.0,0.9666307464590602,0.0,24.52772665780504,1200
30,2022/1/31,5.0125,0.0,5.85,0.0,57.5,2.2866118494401277,0.0,3.301136168048813,0.0,24.899485436450288,1200
31,2022/2/1,4.8375,0.0,7.5625,0.0,61.0,2.00245942530679,0.0,2.2298752767811925,0.0,26.456331945301866,1200
32,2022/2/2,4.4875,0.0,8.125,0.0,50.5,1.7025256973097351,0.0,0.7949056547792324,0.0,21.902839427800224,1200
33,2022/2/3,5.237500000000001,0.0,2.4875000000000003,0.0,53.0,2.215816723016595,0.0,1.0982229964811336,0.0,22.971449671276734,1200
34,2022/2/4,4.525,0.0,8.6,0.0,46.5,1.981634426426832,0.0,1.1651180197731044,0.0,20.149053948014533,1200
35,2022/2/5,1.9625,0.4375,6.449999999999999,0.0,55.5,1.4747351457126123,0.8454843286542927,3.422352991729521,0.0,24.095837296097432,1200
36,2022/2/6,1.6875,0.25,5.5,0.0,49.5,1.8387750678100896,0.6614378277661477,4.058324777540605,0.0,21.50544989066725,1200
37,2022/2/7,3.375,0.0625,6.875000000000001,0.0,54.5,1.9459894655418872,0.1653594569415369,2.057152157717071,0.0,23.61110702614344,1200
38,2022/2/8,3.7625,2.3125,0.0,0.0,75.5,2.191425050053047,1.9675095298371488,0.0,0.0,32.967550333623514,1200
